CAMPUS,CA0GS21R,CAD_GAP,CAD_MATH,CAD_POST,CAD_PROGRESS,CAD_READ,CAD_SCIE,CAD_SOCI,CAMPNAME,CASC4X21R,CD1A,CD1AS,CD1B,CD1BS,CD1C,CD1CS,CD1G,CD1S,CD2A,CD2AG,CD2AS,CD2B,CD2BG,CD2BS,CD2G,CD2S,CD3,CD3G,CD3S,CDALLS,CFLAEATYPE,CFLAEC,CFLALTED,CFLCHART,CFLDAEP,CFLEEK,CFLJJ,CFLNEWCAMP,CFLPAIR,CFLPAIRD,CFLPAIRO,CFLRTF,CNTYNAME,COMP22F,COUNTY,CPE0312C,CPE0312P,CPEMALLC,CPEMALLP,CPEMALLT,CPETALLC,CPETECHC,CPETECHP,CPETECOC,CPETECOP,CPETLEPC,CPETLEPP,CPETPTEC,CPETPTEP,CPETSPEC,CPETSPEP,CPETSTEC,CPETSTEP,C_AEABONUS,C_AEABONUS_USED_PCT,C_AEAGRAD_PTS,C_AEASTAAR_PCT,C_AEASTAAR_PTS,C_RATING,DISTNAME,DISTRICT,GRDHIGH,GRDLOW,GRDSPAN,GRDTYPE,LAS_SCORE,LAS_WEIGHT,PAIRCAMP,PAIRNAME,REGION,REGNNAME
3903129,.,0,0,0,0,0,0, ,SLACK EL,.,46,74,.,.,.,.,C,74,80,B,88,46,B,82,B,88,78,C,78,85, ,N,N,N,N,N,N,N,N,N,Y,N,ANGELINA,.,3,430,85.5,40,7.5,534,503,.,0.0,429,85.3,280,55.7,.,0.0,36,7.2,.,0.0,.,.,.,.,.,B,LUFKIN ISD,3903,05,02,02 - 05,E,., , , ,07,REGION 07: KILGORE
3903130,., , , , , , , ,TROUT PRI,.,.,.,.,.,.,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,68, ,N,N,N,N,N,N,N,Y,N,N,N,ANGELINA, ,3,0,0.0,52,25,208,274,.,0.0,260,94.9,22,8.0,.,0.0,35,12.8,.,0.0,.,.,.,.,.,Not Rated: SB 1365,LUFKIN ISD,3903,02,EE,EE - 02,E,., ,003903122,BROOKHOLLOW EL,07,REGION 07: KILGORE
3903131,., , , , , , , ,BURLEY PRI,.,.,.,.,.,.,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,85, ,N,N,N,N,N,N,N,Y,N,N,N,ANGELINA, ,3,0,0.0,31,11.8,263,372,.,0.0,330,88.7,191,51.3,.,0.0,18,4.8,.,0.0,.,.,.,.,.,B,LUFKIN ISD,3903,02,KG,KG - 02,E,., ,003903129,SLACK EL,07,REGION 07: KILGORE
3903141,., , , , , , , ,SPECIAL SERVICES,.,.,.,.,.,.,.,Not Rated,.,.,Not Rated,.,.,Not Rated,.,Not Rated,.,.,Not Rated,.,., ,N,N,N,N,Y,N,N,N,N,N,N,ANGELINA,.,3,0,0.0,0,0,1,1,.,0.0,0,0.0,0,0.0,.,0.0,1,100.0,.,0.0,.,.,.,.,.,Not Rated,LUFKIN ISD,3903,EE,EE,EE - EE,E,., , , ,07,REGION 07: KILGORE
3903201,., , , , , , , ,JUVENILE DETENT CTR,.,.,.,.,.,.,.,Not Rated,.,.,Not Rated,.,.,Not Rated,.,Not Rated,.,.,Not Rated,.,.,RESIDENTIAL FACILITY,N,Y,N,N,N,N,N,N,N,N,Y,ANGELINA,.,3,9,100.0,65,100,65,9,.,0.0,9,100.0,0,0.0,0,0.0,2,22.2,.,0.0,0,.,0,.,.,Not Rated,LUFKIN ISD,3903,11,07,07 - 11,S,., , , ,07,REGION 07: KILGORE
3904001,92,0,0,0,0,1,1,1,HUNTINGTON H S,92,47,75,79,95,99.1,95,B,87,63,C,70,63,B,87,B,87,68,C,79,85, ,N,N,N,N,N,N,N,N,N,N,N,ANGELINA,.,3,479,100.0,80,15.7,510,479,0,0.0,242,50.5,4,0.8,0,0.0,76,15.9,0,0.0,.,.,.,.,.,B,HUNTINGTON ISD,3904,12,09,09 - 12,S,., , , ,07,REGION 07: KILGORE
3904005,0, , , , , , , ,PRIDE ALTER SCH,0,25,75,12,76,100,100,B,80,.,Not Rated,.,.,Not Rated,.,Not Rated,.,.,Not Rated,.,80,DROPOUT RECOVERY SCHOOL,Y,Y,N,N,N,N,N,N,N,N,N,ANGELINA,.,3,10,100.0,34,94.4,36,10,0,0.0,8,80.0,0,0.0,0,0.0,3,30.0,0,0.0,0,0,0,50,0,B,HUNTINGTON ISD,3904,12,11,11 - 12,S,., , , ,07,REGION 07: KILGORE
3904041,.,0,0,1,0,0,0,0,HUNTINGTON MIDDLE,.,50,81,.,.,.,.,B,81,71,C,79,50,B,86,B,86,59,C,77,83, ,N,N,N,N,N,N,N,N,N,N,N,ANGELINA,.,3,376,100.0,62,14.6,426,376,0,0.0,235,62.5,10,2.7,0,0.0,72,19.1,0,0.0,.,.,.,.,.,B,HUNTINGTON ISD,3904,08,06,06 - 08,M,., , , ,07,REGION 07: KILGORE
3904101,.,0,0,0, ,0, , ,HUNTINGTON EL,.,50,77,.,.,.,.,C,77,.,Not Rated,.,50,B,81,B,81,62,C,74,79, ,N,N,N,N,N,N,N,N,N,N,N,ANGELINA,2,3,118,23.3,69,18.8,367,507,0,0.0,320,63.1,3,0.6,0,0.0,72,14.2,0,0.0,.,.,.,.,.,C,HUNTINGTON ISD,3904,03,EE,EE - 03,E,., , , ,07,REGION 07: KILGORE
3904102,.,0,0,0,0,0,0, ,HUNTINGTON INT,.,47,75,.,.,.,.,C,75,71,C,74,47,C,75,C,75,51,C,71,74, ,N,N,N,N,N,N,N,N,N,N,N,ANGELINA,2,3,240,100.0,23,9.5,242,240,0,0.0,139,57.9,3,1.3,0,0.0,39,16.3,0,0.0,.,.,.,.,.,C,HUNTINGTON ISD,3904,05,04,04 - 05,E,., , , ,07,REGION 07: KILGORE
3905001,90.5,0,0,0,0,0,1,0,DIBOLL H S,92.2,49,77,86,97,100,100,A,90,63,C,70,68,A,91,A,91,75,B,82,88, ,N,N,N,N,N,N,N,N,N,N,N,ANGELINA,.,3,521,100.0,58,10.9,531,521,.,0.0,334,64.1,81,15.5,0,0.0,53,10.2,.,0.0,.,.,.,.,.,B,DIBOLL ISD,3905,12,09,09 - 12,S,., , , ,07,REGION 07: KILGORE
3905004,0, , , , , , , ,STUBBLEFIELD LRN CTR,0,6,42,38,92,100,100,C,74,.,Not Rated,.,.,Not Rated,.,Not Rated,.,.,Not Rated,.,74,DROPOUT RECOVERY SCHOOL,Y,Y,N,N,N,N,N,N,N,N,N,ANGELINA,.,3,12,100.0,8,88.9,9,12,.,0.0,7,58.3,2,16.7,0,0.0,1,8.3,.,0.0,0,.,0,14,0,C,DIBOLL ISD,3905,12,10,10 - 12,S,., , , ,07,REGION 07: KILGORE
3905041,.,0,0,0,0,0,0,0,DIBOLL J H,.,41,73,.,.,.,.,C,73,67,C,72,41,C,77,C,77,40,C,73,76, ,N,N,N,N,N,N,N,N,N,N,N,ANGELINA,.,3,384,100.0,38,8.9,427,384,.,0.0,256,66.7,75,19.5,.,0.0,56,14.6,.,0.0,.,.,.,.,.,C,DIBOLL ISD,3905,08,06,06 - 08,M,., , , ,07,REGION 07: KILGORE
3905101,., , , , , , , ,H G TEMPLE EL,.,.,.,.,.,.,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,82, ,N,N,N,N,N,N,N,Y,N,N,N,ANGELINA, ,3,0,0.0,30,11.5,260,325,.,0.0,251,77.2,48,14.8,.,0.0,44,13.5,.,0.0,.,.,.,.,.,B,DIBOLL ISD,3905,02,KG,KG - 02,E,., ,003905103,H G TEMPLE INT,07,REGION 07: KILGORE
3905102,., , , , , , , ,DIBOLL PRI,.,.,.,.,.,.,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,82, ,N,N,N,N,Y,N,N,Y,N,N,N,ANGELINA, ,3,0,0.0,.,.,.,148,.,0.0,118,79.7,16,10.8,.,0.0,10,6.8,.,0.0,.,.,.,.,.,B,DIBOLL ISD,3905,PK,PK,PK - PK,E,., ,003905103,H G TEMPLE INT,07,REGION 07: KILGORE
3905103,.,0,0,1,0,0,0, ,H G TEMPLE INT,.,50,77,.,.,.,.,C,77,74,C,79,50,B,84,B,84,70,C,76,82, ,N,N,N,N,N,N,N,N,N,Y,N,ANGELINA,.,3,354,100.0,39,10.8,360,354,.,0.0,266,75.1,47,13.3,.,0.0,50,14.1,.,0.0,.,.,.,.,.,B,DIBOLL ISD,3905,05,03,03 - 05,E,., , , ,07,REGION 07: KILGORE
3906001,62.5,0,0,0,0,1,0,0,ZAVALLA H S,60,42,71,88,97,100,100,B,87,63,C,70,65,A,90,A,90,72,B,81,87, ,N,N,N,N,N,N,N,N,N,N,N,ANGELINA,.,3,147,100.0,35,20.5,171,147,.,0.0,88,59.9,0,0.0,0,0.0,22,15.0,.,0.0,.,.,.,.,.,B,ZAVALLA ISD,3906,12,06,06 - 12,B,., , , ,07,REGION 07: KILGORE
3906101,.,0,0,0,0,0,0, ,ZAVALLA EL,.,45,73,.,.,.,.,C,73,62,Not Rated: SB 1365,59,45,B,80,B,80,46,Not Rated: SB 1365,69,77, ,N,N,N,N,N,N,N,N,N,N,N,ANGELINA,2,3,60,39.2,33,26.4,125,153,.,0.0,118,77.1,0,0.0,.,0.0,24,15.7,.,0.0,.,.,.,.,.,C,ZAVALLA ISD,3906,05,PK,PK - 05,E,., , , ,07,REGION 07: KILGORE
3907001,78,0,0,0,0,0,0,0,CENTRAL H S,77.4,47,75,78,95,100,100,B,88,48,Not Rated: SB 1365,55,63,B,87,B,87,62,C,78,85, ,N,N,N,N,N,N,N,N,N,N,N,ANGELINA,.,3,379,100.0,60,14.3,421,379,0,0.0,193,50.9,9,2.4,0,0.0,57,15.0,0,0.0,.,.,.,.,.,B,CENTRAL ISD,3907,12,09,09 - 12,S,., , , ,07,REGION 07: KILGORE
3907004,0, , , , , , , ,STUBBLEFIELD LRN CTR,0,.,.,31,91,85,80,Not Rated,.,.,Not Rated,.,.,Not Rated,.,Not Rated,.,.,Not Rated,.,.,DROPOUT RECOVERY SCHOOL,Y,Y,N,N,N,N,N,N,N,N,N,ANGELINA,.,3,8,100.0,7,100,7,8,0,0.0,6,75.0,0,0.0,0,0.0,3,37.5,0,0.0,0,.,0,0,0,Not Rated,CENTRAL ISD,3907,12,09,09 - 12,S,., , , ,07,REGION 07: KILGORE
3907041,.,0,0,1,0,0,1,0,CENTRAL J H,.,49,80,.,.,.,.,B,80,71,C,79,49,B,82,B,82,63,C,78,81, ,N,N,N,N,N,N,N,N,N,N,N,ANGELINA,.,3,437,100.0,62,13.3,467,437,0,0.0,248,56.8,15,3.4,0,0.0,82,18.8,0,0.0,.,.,.,.,.,B,CENTRAL ISD,3907,08,05,05 - 08,M,., , , ,07,REGION 07: KILGORE
3907102,.,0,0,0,0,0, , ,CENTRAL EL,.,48,76,.,.,.,.,C,76,79,B,86,48,C,77,B,86,82,C,79,84, ,N,N,N,N,N,N,N,N,N,N,N,ANGELINA,.,3,216,34.4,82,16.2,506,627,0,0.0,372,59.3,49,7.8,0,0.0,77,12.3,0,0.0,.,.,.,.,.,B,CENTRAL ISD,3907,04,EE,EE - 04,E,., , , ,07,REGION 07: KILGORE
4901001,62.7,0,0,0,0,0,0,0,ROCKPORT-FULTON H S,62.9,46,74,67,92,94,80,B,82,68,C,78,57,B,85,B,85,37,C,72,81, ,N,N,N,N,N,N,N,N,N,N,N,ARANSAS,.,4,930,100.0,145,14.7,988,930,.,0.0,549,59.0,32,3.4,0,0.0,114,12.3,.,0.0,.,.,.,.,.,B,ARANSAS COUNTY ISD,4901,12,09,09 - 12,S,., , , ,02,REGION 02: CORPUS CHRISTI
4901041,.,0,1,0,0,0,0,0,ROCKPORT-FULTON MIDDLE,.,39,71,.,.,.,.,C,71,71,C,79,39,Not Rated: SB 1365,69,C,79,41,C,73,77, ,N,N,N,N,N,N,N,N,N,N,N,ARANSAS,2,4,723,100.0,111,14.6,759,723,.,0.0,430,59.5,30,4.1,.,0.0,122,16.9,.,0.0,.,.,.,.,.,C,ARANSAS COUNTY ISD,4901,08,06,06 - 08,M,., , , ,02,REGION 02: CORPUS CHRISTI
4901101,.,0,0,0,0,0,0, ,FULTON LEARNING CENTER,.,36,62,.,.,.,.,Not Rated: SB 1365,62,68,Not Rated: SB 1365,69,36,Not Rated: SB 1365,62,Not Rated: SB 1365,69,32,Not Rated: SB 1365,63,67, ,N,N,N,N,N,N,N,N,N,Y,N,ARANSAS,2,4,639,100.0,122,16.6,735,639,.,0.0,469,73.4,40,6.3,.,0.0,116,18.2,.,0.0,.,.,.,.,.,Not Rated: SB 1365,ARANSAS COUNTY ISD,4901,05,03,03 - 05,E,., , , ,02,REGION 02: CORPUS CHRISTI
4901103,., , , , , , , ,LIVE OAK LEARNING CENTER,.,.,.,.,.,.,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,67, ,N,N,N,N,N,N,N,Y,N,N,N,ARANSAS, ,4,0,0.0,83,18.2,457,713,.,0.0,561,78.7,48,6.7,.,0.0,76,10.7,.,0.0,.,.,.,.,.,Not Rated: SB 1365,ARANSAS COUNTY ISD,4901,02,EE,EE - 02,E,., ,004901101,FULTON LEARNING CENTER,02,REGION 02: CORPUS CHRISTI
5901001,100,0,0,1,0,1,1,1,ARCHER CITY H S,100,59,89,61,90,100,100,A,92,69,C,79,60,B,82,B,82,83,B,85,90, ,N,N,N,N,N,N,N,N,N,N,N,ARCHER,.,5,229,100.0,31,12.2,255,229,0,0.0,87,38.0,2,0.9,0,0.0,32,14.0,0,0.0,.,.,.,.,.,A,ARCHER CITY ISD,5901,12,07,07 - 12,S,., , , ,09,REGION 09: WICHITA FALLS
5901101,.,1,1,1,1,1,1, ,ARCHER CITY EL,.,75,94,.,.,.,.,A,94,84,A,91,75,A,93,A,93,100,A,100,96, ,N,N,N,N,N,N,N,N,N,N,N,ARCHER,.,5,119,43.0,24,11.4,210,277,0,0.0,121,43.7,9,3.2,0,0.0,42,15.2,0,0.0,.,.,.,.,.,A,ARCHER CITY ISD,5901,06,PK,PK - 06,E,., , , ,09,REGION 09: WICHITA FALLS
5902001,93.1,1,0,0,0,0,0,0,HOLLIDAY H S,91.9,62,91,75,94,100,100,A,94,63,C,70,69,B,80,B,80,100,A,100,96, ,N,N,N,N,N,N,N,N,N,N,N,ARCHER,.,5,340,100.0,18,5.4,334,340,0,0.0,64,18.8,0,0.0,27,7.9,27,7.9,0,0.0,.,.,.,.,.,A,HOLLIDAY ISD,5902,12,09,09 - 12,S,., , , ,09,REGION 09: WICHITA FALLS
5902041,.,0,0,0,0,0,0,0,HOLLIDAY MIDDLE,.,61,90,.,.,.,.,A,90,77,B,86,61,C,74,B,86,76,B,84,88, ,N,N,N,N,N,N,N,N,N,N,N,ARCHER,.,5,276,100.0,17,6.3,271,276,.,0.0,60,21.7,0,0.0,.,0.0,38,13.8,0,0.0,.,.,.,.,.,B,HOLLIDAY ISD,5902,08,06,06 - 08,M,., , , ,09,REGION 09: WICHITA FALLS
5902101,.,1,1,0,1,0,0, ,HOLLIDAY EL,.,58,88,.,.,.,.,B,88,85,A,92,58,C,75,A,92,99,A,98,94, ,N,N,N,N,N,N,N,N,N,N,N,ARCHER,.,5,261,51.2,30,7.5,399,510,.,0.0,154,30.2,6,1.2,.,0.0,60,11.8,.,0.0,.,.,.,.,.,A,HOLLIDAY ISD,5902,05,PK,PK - 05,E,., , , ,09,REGION 09: WICHITA FALLS
5904001,89.7,1,1,0,1,0,1,0,WINDTHORST H S,89.7,61,90,62,91,100,100,A,92,75,B,85,62,B,81,B,85,100,A,100,94, ,N,N,N,N,N,N,N,N,N,N,N,ARCHER,.,5,135,100.0,9,7.3,123,135,0,0.0,41,30.4,3,2.2,0,0.0,8,5.9,0,0.0,.,.,.,.,.,A,WINDTHORST ISD,5904,12,09,09 - 12,S,., , , ,09,REGION 09: WICHITA FALLS
5904041,.,0,0,1,0,0,0,0,WINDTHORST JH,.,60,90,.,.,.,.,A,90,73,B,81,60,B,81,B,81,83,B,87,89, ,N,N,N,N,N,N,N,N,N,N,N,ARCHER,.,5,115,100.0,9,8.5,106,115,.,0.0,36,31.3,5,4.3,.,0.0,7,6.1,0,0.0,.,.,.,.,.,B,WINDTHORST ISD,5904,08,06,06 - 08,M,., , , ,09,REGION 09: WICHITA FALLS
5904101,.,1,1,1,1,0,1, ,WINDTHORST EL,.,75,94,.,.,.,.,A,94,90,A,94,75,A,91,A,94,100,A,100,96, ,N,N,N,N,N,N,N,N,N,N,N,ARCHER,.,5,119,42.5,8,5.5,145,280,.,0.0,82,29.3,22,7.9,.,0.0,25,8.9,.,0.0,.,.,.,.,.,A,WINDTHORST ISD,5904,05,PK,PK - 05,E,., , , ,09,REGION 09: WICHITA FALLS
6902001,91.7,1,1,1,0,0,1,0,CLAUDE SCHOOLS,88,61,90,58,88,100,100,A,91,75,B,85,60,B,81,B,85,100,A,100,94, ,N,N,N,N,N,N,N,N,N,N,N,ARMSTRONG,.,6,236,76.9,30,10.2,293,307,0,0.0,111,36.2,3,1.0,0,0.0,30,9.8,0,0.0,.,.,.,.,.,A,CLAUDE ISD,6902,12,PK,PK - 12,B,., , , ,16,REGION 16: AMARILLO
7901001,100,1,1,0,1,0,0,1,CHARLOTTE H S,100,49,77,61,90,100,100,B,87,73,B,83,55,B,85,B,85,89,B,87,87, ,N,N,N,N,N,N,N,N,N,N,N,ATASCOSA,.,7,126,100.0,12,9.2,131,126,.,0.0,85,67.5,7,5.6,0,0.0,12,9.5,.,0.0,.,.,.,.,.,B,CHARLOTTE ISD,7901,12,09,09 - 12,S,., , , ,20,REGION 20: SAN ANTONIO
7901041,.,0,0,0,0,0,0,0,CHARLOTTE MIDDLE,.,28,56,.,.,.,.,Not Rated: SB 1365,56,46,Not Rated: SB 1365,52,28,Not Rated: SB 1365,56,Not Rated: SB 1365,56,28,C,70,59, ,N,N,N,N,N,N,N,N,N,N,N,ATASCOSA,.,7,101,100.0,13,11.6,112,101,.,0.0,73,72.3,10,9.9,.,0.0,20,19.8,.,0.0,.,.,.,.,.,Not Rated: SB 1365,CHARLOTTE ISD,7901,08,06,06 - 08,M,., , , ,20,REGION 20: SAN ANTONIO
7901101,.,1,1,0,1,0,0, ,CHARLOTTE EL,.,49,77,.,.,.,.,C,77,91,A,95,49,B,81,A,95,94,B,89,93, ,N,N,N,N,N,N,N,N,N,N,N,ATASCOSA,E,7,71,41.8,14,9.1,154,170,.,0.0,114,67.1,9,5.3,.,0.0,24,14.1,.,0.0,.,.,.,.,.,A,CHARLOTTE ISD,7901,05,PK,PK - 05,E,., , , ,20,REGION 20: SAN ANTONIO
7902001,75.5,0,0,0,1,0,0,0,JOURDANTON H S,74.3,61,90,48,80,97.5,90,B,86,77,B,87,55,B,81,B,87,76,B,83,86, ,N,N,N,N,N,N,N,N,N,N,N,ATASCOSA,.,7,437,100.0,86,18.3,471,437,0,0.0,204,46.7,8,1.8,0,0.0,62,14.2,0,0.0,.,.,.,.,.,B,JOURDANTON ISD,7902,12,09,09 - 12,S,., , , ,20,REGION 20: SAN ANTONIO
7902004,., , , , , , , ,THE LARRY BROWN SCHOOL,.,.,.,.,.,.,.,Not Rated,.,.,Not Rated,.,.,Not Rated,.,Not Rated,.,.,Not Rated,.,., ,N,N,N,N,N,Y,Y,N,N,N,N,ATASCOSA,.,7,1,100.0,2,100,2,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,.,.,.,.,.,Not Rated,JOURDANTON ISD,7902,10,10,10 - 10,S,., , , ,20,REGION 20: SAN ANTONIO
7902005,., , , , , , , ,ATASCOSA COUNTY JUVENILE JUSTICE CENTER,.,.,.,.,.,.,.,Not Rated,.,.,Not Rated,.,.,Not Rated,.,Not Rated,.,.,Not Rated,.,.,RESIDENTIAL FACILITY,N,Y,N,N,N,N,N,N,N,N,Y,ATASCOSA,.,7,5,100.0,52,98.1,53,5,0,0.0,1,20.0,0,0.0,0,0.0,2,40.0,0,0.0,0,.,0,.,.,Not Rated,JOURDANTON ISD,7902,10,08,08 - 10,S,., , , ,20,REGION 20: SAN ANTONIO
7902006,., , , , , , , ,JOURDANTON DAEP,.,.,.,.,.,.,.,Not Rated,.,.,Not Rated,.,.,Not Rated,.,Not Rated,.,.,Not Rated,.,., ,N,N,N,Y,N,N,N,N,N,N,N,ATASCOSA,.,7,10,100.0,29,100,29,10,0,0.0,5,50.0,0,0.0,0,0.0,3,30.0,0,0.0,.,.,.,.,.,Not Rated,JOURDANTON ISD,7902,12,06,06 - 12,B,., , , ,20,REGION 20: SAN ANTONIO
7902041,.,1,1,1,1,1,1,0,JOURDANTON J H,.,54,85,.,.,.,.,B,85,82,A,91,54,B,88,A,91,98,A,98,93, ,N,N,N,N,N,N,N,N,N,N,N,ATASCOSA,.,7,379,100.0,52,13.3,392,379,0,0.0,213,56.2,16,4.2,0,0.0,56,14.8,0,0.0,.,.,.,.,.,A,JOURDANTON ISD,7902,08,06,06 - 08,M,., , , ,20,REGION 20: SAN ANTONIO
7902101,.,0,0,0,0,0,0, ,JOURDANTON EL,.,51,78,.,.,.,.,C,78,72,C,75,51,B,80,B,80,70,C,76,79, ,N,N,N,N,N,N,N,N,N,Y,N,ATASCOSA,.,7,337,77.5,105,16.7,630,435,0,0.0,239,54.9,13,3.0,0,0.0,77,17.7,0,0.0,.,.,.,.,.,C,JOURDANTON ISD,7902,05,02,02 - 05,E,., , , ,20,REGION 20: SAN ANTONIO
7902102,., , , , , , , ,JOURDANTON ECC,.,.,.,.,.,.,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,79, ,N,N,N,N,N,N,Y,Y,N,N,N,ATASCOSA, ,7,0,0.0,.,.,.,302,0,0.0,206,68.2,11,3.6,0,0.0,31,10.3,0,0.0,.,.,.,.,.,C,JOURDANTON ISD,7902,01,EE,EE - 01,E,., ,007902101,JOURDANTON EL,20,REGION 20: SAN ANTONIO
7904001,82.6,0,0,0,0,0,0,0,LYTLE H S,82.4,39,67,79,95,93.3,75,B,80,58,Not Rated: SB 1365,63,59,B,87,B,87,37,C,72,83, ,N,N,N,N,N,N,N,N,N,N,N,ATASCOSA,.,7,486,100.0,119,23.2,512,486,0,0.0,338,69.5,54,11.1,23,4.7,41,8.4,0,0.0,.,.,.,.,.,B,LYTLE ISD,7904,12,09,09 - 12,S,., , , ,20,REGION 20: SAN ANTONIO
7904002,., , , , , , , ,LYTLE DAEP,.,.,.,.,.,.,.,Not Rated,.,.,Not Rated,.,.,Not Rated,.,Not Rated,.,.,Not Rated,.,., ,N,N,N,Y,N,N,N,N,N,N,N,ATASCOSA,.,7,6,100.0,21,100,21,6,0,0.0,5,83.3,1,16.7,0,0.0,2,33.3,0,0.0,.,.,.,.,.,Not Rated,LYTLE ISD,7904,11,06,06 - 11,B,., , , ,20,REGION 20: SAN ANTONIO
7904041,.,0,0,0,0,0,0,0,LYTLE J H,.,36,67,.,.,.,.,Not Rated: SB 1365,67,70,C,77,36,C,70,C,77,31,C,71,75, ,N,N,N,N,N,N,N,N,N,N,N,ATASCOSA,2,7,395,100.0,78,17.3,451,395,0,0.0,292,73.9,63,15.9,0,0.0,49,12.4,0,0.0,.,.,.,.,.,C,LYTLE ISD,7904,08,06,06 - 08,M,., , , ,20,REGION 20: SAN ANTONIO
7904101,.,0,0,0,0,0,0, ,LYTLE EL,.,32,57,.,.,.,.,Not Rated: SB 1365,57,71,C,74,32,Not Rated: SB 1365,57,C,74,39,Not Rated: SB 1365,66,72, ,N,N,N,N,N,N,N,N,N,Y,N,ATASCOSA,2,7,386,76.4,75,13.4,558,505,0,0.0,381,75.4,81,16.0,0,0.0,57,11.3,0,0.0,.,.,.,.,.,C,LYTLE ISD,7904,05,02,02 - 05,E,., , , ,20,REGION 20: SAN ANTONIO
7904103,., , , , , , , ,LYTLE PRIMARY SCHOOL,.,.,.,.,.,.,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,72, ,N,N,N,N,N,N,N,Y,N,N,N,ATASCOSA, ,7,0,0.0,23,16.9,136,348,0,0.0,272,78.2,56,16.1,0,0.0,47,13.5,0,0.0,.,.,.,.,.,C,LYTLE ISD,7904,01,EE,EE - 01,E,., ,007904101,LYTLE EL,20,REGION 20: SAN ANTONIO
7905001,96.7,1,1,1,1,1,0,0,PLEASANTON H S,96.2,51,78,71,93,97.8,90,B,86,71,B,81,61,B,87,B,87,94,B,89,88, ,N,N,N,N,N,N,N,N,N,N,N,ATASCOSA,.,7,953,100.0,140,13.6,1027,953,0,0.0,545,57.2,40,4.2,0,0.0,120,12.6,0,0.0,.,.,.,.,.,B,PLEASANTON ISD,7905,12,09,09 - 12,S,., , , ,20,REGION 20: SAN ANTONIO
7905004,., , , , , , , ,ATASCOSA CO ALTER,.,.,.,.,.,.,.,Not Rated,.,.,Not Rated,.,.,Not Rated,.,Not Rated,.,.,Not Rated,.,., ,N,N,N,N,N,Y,N,N,N,N,N,ATASCOSA,.,7,6,100.0,4,80,5,6,0,0.0,2,33.3,0,0.0,0,0.0,1,16.7,0,0.0,.,.,.,.,.,Not Rated,PLEASANTON ISD,7905,11,09,09 - 11,S,., , , ,20,REGION 20: SAN ANTONIO
7905005,96.3, , , , , , , ,PLEASANTON ISD SCHOOL OF CHOICE,91.7,13,57,27,90,96,90,C,77,.,Not Rated,.,.,Not Rated,.,Not Rated,.,.,Not Rated,.,82,DROPOUT RECOVERY SCHOOL,Y,Y,N,N,N,N,N,N,N,N,N,ATASCOSA,.,7,11,100.0,34,91.9,37,11,0,0.0,9,81.8,0,0.0,0,0.0,6,54.5,0,0.0,5,92,5,0,0,B,PLEASANTON ISD,7905,12,10,10 - 12,S,., , , ,20,REGION 20: SAN ANTONIO
7905041,.,1,0,1,1,0,1,0,PLEASANTON J H,.,46,77,.,.,.,.,C,77,76,B,85,46,B,82,B,85,66,C,79,83, ,N,N,N,N,N,N,N,N,N,N,N,ATASCOSA,2,7,757,100.0,108,12.5,864,757,0,0.0,485,64.1,44,5.8,0,0.0,107,14.1,0,0.0,.,.,.,.,.,B,PLEASANTON ISD,7905,08,06,06 - 08,M,., , , ,20,REGION 20: SAN ANTONIO
7905103,.,0,0,0,0,0,1, ,PLEASANTON EL,.,44,72,.,.,.,.,C,72,73,C,77,44,C,75,C,77,63,C,74,76, ,N,N,N,N,N,N,N,N,N,Y,N,ATASCOSA,1B,7,733,75.7,148,14.2,1043,968,0,0.0,662,68.4,58,6.0,0,0.0,125,12.9,0,0.0,.,.,.,.,.,C,PLEASANTON ISD,7905,05,02,02 - 05,E,., , , ,20,REGION 20: SAN ANTONIO
