Region Code,TEA Region,County Number,County Name,gender,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
15,San Angelo,160,MCCULLOCH,Female,49,42,0.86,42,0.86,1,0.02,34,0.69,12,0.25,8,0.16,1,0.02,21,0.43,4,0.08,10,0.20
15,San Angelo,160,MCCULLOCH,Male,82,75,0.92,61,0.74,13,0.16,55,0.67,14,0.17,21,0.26,0,0.00,35,0.43,2,0.02,9,0.11
15,San Angelo,164,MENARD,Female,18,14,0.78,14,0.78,1,0.06,13,0.72,3,0.17,4,0.22,0,0.00,7,0.39,0,0.00,4,0.22
15,San Angelo,164,MENARD,Male,29,28,0.97,26,0.90,2,0.07,23,0.79,8,0.28,5,0.17,0,0.00,13,0.45,0,0.00,6,0.21
15,San Angelo,200,RUNNELS,Female,114,109,0.96,99,0.87,5,0.04,92,0.81,41,0.36,22,0.19,1,0.01,64,0.56,2,0.02,29,0.25
15,San Angelo,200,RUNNELS,Male,98,87,0.89,80,0.82,12,0.12,76,0.78,28,0.29,9,0.09,3,0.03,40,0.41,0,0.00,19,0.19
15,San Angelo,206,SAN SABA,Female,44,39,0.89,35,0.80,1,0.02,31,0.71,10,0.23,15,0.34,0,0.00,25,0.57,2,0.05,14,0.32
15,San Angelo,206,SAN SABA,Male,60,58,0.97,53,0.88,4,0.07,47,0.78,12,0.20,17,0.28,2,0.03,31,0.52,2,0.03,6,0.10
15,San Angelo,207,SCHLEICHER,Female,24,23,0.96,24,1.00,0,0.00,22,0.92,13,0.54,5,0.21,0,0.00,18,0.75,0,0.00,8,0.33
15,San Angelo,207,SCHLEICHER,Male,32,30,0.94,27,0.84,3,0.09,29,0.91,14,0.44,5,0.16,0,0.00,19,0.59,1,0.03,11,0.34
15,San Angelo,216,STERLING,Female,14,14,1.00,14,1.00,0,0.00,11,0.79,4,0.29,4,0.29,0,0.00,8,0.57,0,0.00,4,0.29
15,San Angelo,216,STERLING,Male,13,12,0.92,12,0.92,0,0.00,11,0.85,3,0.23,4,0.31,1,0.08,8,0.62,0,0.00,2,0.15
15,San Angelo,218,SUTTON,Female,36,33,0.92,30,0.83,5,0.14,25,0.69,11,0.31,6,0.17,2,0.06,19,0.53,1,0.03,6,0.17
15,San Angelo,218,SUTTON,Male,42,40,0.95,35,0.83,5,0.12,30,0.71,15,0.36,7,0.17,1,0.02,23,0.55,1,0.02,12,0.29
15,San Angelo,226,TOM GREEN,Female,786,700,0.89,633,0.81,77,0.10,556,0.71,269,0.34,148,0.19,18,0.02,435,0.55,35,0.04,158,0.20
15,San Angelo,226,TOM GREEN,Male,892,759,0.85,644,0.72,149,0.17,573,0.64,247,0.28,117,0.13,25,0.03,389,0.44,33,0.04,125,0.14
15,San Angelo,233,VAL VERDE,Female,358,313,0.87,280,0.78,24,0.07,223,0.62,44,0.12,113,0.32,8,0.02,165,0.46,10,0.03,57,0.16
15,San Angelo,233,VAL VERDE,Male,392,356,0.91,271,0.69,66,0.17,218,0.56,40,0.10,104,0.27,8,0.02,152,0.39,21,0.05,40,0.10
16,Amarillo,006,ARMSTRONG,Female,15,14,0.93,14,0.93,0,0.00,12,0.80,9,0.60,2,0.13,1,0.07,12,0.80,1,0.07,8,0.53
16,Amarillo,006,ARMSTRONG,Male,17,16,0.94,15,0.88,1,0.06,15,0.88,2,0.12,8,0.47,2,0.12,12,0.71,1,0.06,4,0.24
16,Amarillo,023,BRISCOE,Female,7,7,1.00,7,1.00,0,0.00,6,0.86,1,0.14,4,0.57,0,0.00,5,0.71,0,0.00,2,0.29
16,Amarillo,023,BRISCOE,Male,13,13,1.00,12,0.92,1,0.08,9,0.69,2,0.15,4,0.31,0,0.00,6,0.46,0,0.00,2,0.15
16,Amarillo,033,CARSON,Female,53,52,0.98,50,0.94,0,0.00,47,0.89,15,0.28,23,0.43,2,0.04,40,0.76,0,0.00,17,0.32
16,Amarillo,033,CARSON,Male,62,58,0.94,57,0.92,2,0.03,54,0.87,15,0.24,24,0.39,4,0.06,43,0.69,2,0.03,13,0.21
16,Amarillo,035,CASTRO,Female,74,63,0.85,66,0.89,2,0.03,58,0.78,17,0.23,23,0.31,2,0.03,42,0.57,1,0.01,22,0.30
16,Amarillo,035,CASTRO,Male,86,74,0.86,71,0.83,8,0.09,60,0.70,25,0.29,16,0.19,2,0.02,43,0.50,1,0.01,18,0.21
16,Amarillo,038,CHILDRESS,Female,54,49,0.91,46,0.85,2,0.04,40,0.74,18,0.33,13,0.24,1,0.02,32,0.59,3,0.06,12,0.22
16,Amarillo,038,CHILDRESS,Male,54,48,0.89,45,0.83,2,0.04,39,0.72,17,0.32,10,0.19,1,0.02,28,0.52,2,0.04,8,0.15
16,Amarillo,044,COLLINGSWORTH,Female,36,34,0.94,32,0.89,0,0.00,27,0.75,9,0.25,10,0.28,4,0.11,23,0.64,0,0.00,13,0.36
16,Amarillo,044,COLLINGSWORTH,Male,34,31,0.91,32,0.94,0,0.00,27,0.79,8,0.24,11,0.32,1,0.03,20,0.59,2,0.06,5,0.15
16,Amarillo,056,DALLAM,Female,58,53,0.91,46,0.79,3,0.05,42,0.72,12,0.21,24,0.41,0,0.00,36,0.62,3,0.05,11,0.19
16,Amarillo,056,DALLAM,Male,53,48,0.91,40,0.76,9,0.17,32,0.60,7,0.13,13,0.25,0,0.00,20,0.38,3,0.06,7,0.13
16,Amarillo,059,DEAF SMITH,Female,192,179,0.93,146,0.76,24,0.13,140,0.73,29,0.15,63,0.33,6,0.03,98,0.51,7,0.04,35,0.18
16,Amarillo,059,DEAF SMITH,Male,183,167,0.91,129,0.71,35,0.19,122,0.67,26,0.14,38,0.21,8,0.04,72,0.39,5,0.03,20,0.11
16,Amarillo,065,DONLEY,Female,25,22,0.88,21,0.84,1,0.04,18,0.72,5,0.20,13,0.52,0,0.00,18,0.72,3,0.12,12,0.48
16,Amarillo,065,DONLEY,Male,29,27,0.93,26,0.90,1,0.03,24,0.83,5,0.17,16,0.55,0,0.00,21,0.72,1,0.03,8,0.28
16,Amarillo,090,GRAY,Female,151,132,0.87,128,0.85,4,0.03,108,0.72,36,0.24,53,0.35,6,0.04,95,0.63,9,0.06,47,0.31
16,Amarillo,090,GRAY,Male,186,168,0.90,159,0.86,9,0.05,143,0.77,41,0.22,51,0.27,9,0.05,101,0.54,3,0.02,30,0.16
16,Amarillo,096,HALL,Female,33,32,0.97,32,0.97,0,0.00,28,0.85,14,0.42,8,0.24,1,0.03,23,0.70,2,0.06,10,0.30
16,Amarillo,096,HALL,Male,34,30,0.88,28,0.82,2,0.06,24,0.71,7,0.21,8,0.24,0,0.00,15,0.44,0,0.00,5,0.15
16,Amarillo,098,HANSFORD,Female,39,36,0.92,36,0.92,0,0.00,35,0.90,11,0.28,8,0.21,5,0.13,24,0.62,0,0.00,9,0.23
16,Amarillo,098,HANSFORD,Male,61,57,0.93,57,0.93,0,0.00,50,0.82,13,0.21,14,0.23,0,0.00,27,0.44,1,0.02,9,0.15
16,Amarillo,103,HARTLEY,Female,12,12,1.00,11,0.92,0,0.00,9,0.75,4,0.33,5,0.42,0,0.00,9,0.75,1,0.08,5,0.42
16,Amarillo,103,HARTLEY,Male,14,14,1.00,14,1.00,0,0.00,11,0.79,2,0.14,4,0.29,0,0.00,6,0.43,0,0.00,0,0.00
16,Amarillo,106,HEMPHILL,Female,25,25,1.00,24,0.96,0,0.00,23,0.92,9,0.36,4,0.16,7,0.28,20,0.80,0,0.00,8,0.32
16,Amarillo,106,HEMPHILL,Male,43,35,0.81,29,0.67,1,0.02,22,0.51,5,0.12,13,0.30,2,0.05,20,0.47,1,0.02,5,0.12
16,Amarillo,117,HUTCHINSON,Female,214,193,0.90,184,0.86,6,0.03,162,0.76,40,0.19,91,0.43,12,0.06,143,0.67,12,0.06,65,0.30
16,Amarillo,117,HUTCHINSON,Male,210,201,0.96,182,0.87,11,0.05,160,0.76,34,0.16,73,0.35,7,0.03,114,0.54,6,0.03,35,0.17
16,Amarillo,148,LIPSCOMB,Female,31,30,0.97,28,0.90,0,0.00,26,0.84,5,0.16,7,0.23,5,0.16,17,0.55,0,0.00,7,0.23
16,Amarillo,148,LIPSCOMB,Male,32,29,0.91,29,0.91,2,0.06,24,0.75,8,0.25,2,0.06,8,0.25,18,0.56,1,0.03,4,0.13
16,Amarillo,171,MOORE,Female,178,162,0.91,140,0.79,16,0.09,142,0.80,25,0.14,64,0.36,7,0.04,96,0.54,3,0.02,33,0.19
16,Amarillo,171,MOORE,Male,184,168,0.91,145,0.79,29,0.16,138,0.75,21,0.11,54,0.29,8,0.04,83,0.45,5,0.03,18,0.10
16,Amarillo,179,OCHILTREE,Female,77,72,0.94,64,0.83,4,0.05,64,0.83,19,0.25,21,0.27,6,0.08,46,0.60,1,0.01,20,0.26
16,Amarillo,179,OCHILTREE,Male,75,70,0.93,58,0.77,8,0.11,57,0.76,15,0.20,15,0.20,7,0.09,37,0.49,1,0.01,12,0.16
16,Amarillo,180,OLDHAM,Female,28,25,0.89,22,0.79,0,0.00,20,0.71,6,0.21,12,0.43,0,0.00,18,0.64,2,0.07,7,0.25
16,Amarillo,180,OLDHAM,Male,58,52,0.90,41,0.71,8,0.14,32,0.55,7,0.12,13,0.22,0,0.00,20,0.35,3,0.05,3,0.05
16,Amarillo,185,PARMER,Female,91,87,0.96,82,0.90,1,0.01,73,0.80,21,0.23,11,0.12,27,0.30,59,0.65,2,0.02,20,0.22
16,Amarillo,185,PARMER,Male,99,90,0.91,78,0.79,10,0.10,69,0.70,13,0.13,17,0.17,21,0.21,51,0.52,1,0.01,14,0.14
16,Amarillo,188,POTTER,Female,1170,1084,0.93,886,0.76,151,0.13,778,0.67,188,0.16,498,0.43,24,0.02,710,0.61,98,0.08,234,0.20
16,Amarillo,188,POTTER,Male,1266,1119,0.88,880,0.70,217,0.17,774,0.61,127,0.10,471,0.37,33,0.03,631,0.50,71,0.06,177,0.14
16,Amarillo,191,RANDALL,Female,319,289,0.91,261,0.82,14,0.04,233,0.73,86,0.27,136,0.43,8,0.03,230,0.72,28,0.09,101,0.32
16,Amarillo,191,RANDALL,Male,322,299,0.93,272,0.85,15,0.05,232,0.72,80,0.25,102,0.32,11,0.03,193,0.60,13,0.04,72,0.22
16,Amarillo,197,ROBERTS,Female,5,5,1.00,5,1.00,0,0.00,5,1.00,1,0.20,3,0.60,1,0.20,5,1.00,0,0.00,2,0.40
16,Amarillo,197,ROBERTS,Male,14,13,0.93,13,0.93,0,0.00,12,0.86,1,0.07,9,0.64,1,0.07,11,0.79,1,0.07,2,0.14
16,Amarillo,211,SHERMAN,Female,32,28,0.88,25,0.78,0,0.00,18,0.56,7,0.22,4,0.13,0,0.00,11,0.34,0,0.00,8,0.25
16,Amarillo,211,SHERMAN,Male,33,28,0.85,27,0.82,0,0.00,21,0.64,10,0.30,4,0.12,2,0.06,16,0.49,1,0.03,7,0.21
16,Amarillo,219,SWISHER,Female,86,79,0.92,71,0.83,6,0.07,69,0.80,18,0.21,25,0.29,1,0.01,44,0.51,1,0.01,17,0.20
16,Amarillo,219,SWISHER,Male,85,83,0.98,77,0.91,5,0.06,65,0.77,25,0.29,15,0.18,3,0.04,43,0.51,1,0.01,15,0.18
16,Amarillo,242,WHEELER,Female,27,24,0.89,22,0.82,2,0.07,21,0.78,8,0.30,3,0.11,3,0.11,14,0.52,0,0.00,9,0.33
16,Amarillo,242,WHEELER,Male,47,47,1.00,40,0.85,3,0.06,39,0.83,10,0.21,11,0.23,3,0.06,24,0.51,1,0.02,9,0.19
17,Lubbock,009,BAILEY,Female,76,70,0.92,66,0.87,2,0.03,54,0.71,18,0.24,13,0.17,11,0.15,42,0.55,1,0.01,18,0.24
17,Lubbock,009,BAILEY,Male,60,55,0.92,53,0.88,2,0.03,51,0.85,15,0.25,13,0.22,16,0.27,44,0.73,0,0.00,9,0.15
17,Lubbock,017,BORDEN,Female,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,017,BORDEN,Male,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,040,COCHRAN,Female,43,41,0.95,35,0.81,4,0.09,33,0.77,3,0.07,25,0.58,0,0.00,28,0.65,1,0.02,11,0.26
17,Lubbock,040,COCHRAN,Male,51,46,0.90,36,0.71,8,0.16,36,0.71,6,0.12,16,0.31,1,0.02,23,0.45,0,0.00,2,0.04
17,Lubbock,051,COTTLE,Female,15,15,1.00,13,0.87,0,0.00,11,0.73,2,0.13,4,0.27,2,0.13,8,0.53,0,0.00,5,0.33
17,Lubbock,051,COTTLE,Male,12,12,1.00,11,0.92,0,0.00,9,0.75,3,0.25,4,0.33,0,0.00,7,0.58,1,0.08,6,0.50
17,Lubbock,054,CROSBY,Female,64,59,0.92,57,0.89,0,0.00,53,0.83,8,0.13,22,0.34,2,0.03,32,0.50,0,0.00,13,0.20
17,Lubbock,054,CROSBY,Male,64,59,0.92,54,0.84,4,0.06,48,0.75,4,0.06,22,0.34,0,0.00,26,0.41,1,0.02,8,0.13
17,Lubbock,058,DAWSON,Female,132,128,0.97,116,0.88,8,0.06,102,0.77,23,0.17,53,0.40,4,0.03,80,0.61,4,0.03,33,0.25
17,Lubbock,058,DAWSON,Male,131,124,0.95,115,0.88,7,0.05,98,0.75,16,0.12,38,0.29,7,0.05,61,0.47,2,0.02,13,0.10
17,Lubbock,063,DICKENS,Female,11,10,0.91,10,0.91,0,0.00,10,0.91,4,0.36,3,0.27,0,0.00,7,0.64,0,0.00,3,0.27
17,Lubbock,063,DICKENS,Male,18,17,0.94,13,0.72,2,0.11,11,0.61,2,0.11,6,0.33,0,0.00,8,0.44,0,0.00,2,0.11
17,Lubbock,077,FLOYD,Female,77,70,0.91,65,0.84,3,0.04,58,0.75,19,0.25,17,0.22,4,0.05,40,0.52,1,0.01,20,0.26
17,Lubbock,077,FLOYD,Male,61,52,0.85,54,0.89,0,0.00,50,0.82,12,0.20,19,0.31,2,0.03,33,0.54,0,0.00,5,0.08
17,Lubbock,083,GAINES,Female,141,124,0.88,116,0.82,1,0.01,107,0.76,35,0.25,29,0.21,2,0.01,66,0.47,2,0.01,28,0.20
17,Lubbock,083,GAINES,Male,114,104,0.91,96,0.84,4,0.04,76,0.67,17,0.15,28,0.25,3,0.03,48,0.42,6,0.05,17,0.15
17,Lubbock,085,GARZA,Female,40,39,0.98,39,0.98,1,0.03,32,0.80,7,0.18,11,0.28,0,0.00,18,0.45,0,0.00,7,0.18
17,Lubbock,085,GARZA,Male,47,45,0.96,46,0.98,0,0.00,38,0.81,5,0.11,13,0.28,1,0.02,19,0.40,0,0.00,4,0.09
17,Lubbock,095,HALE,Female,333,312,0.94,272,0.82,25,0.08,250,0.75,78,0.23,71,0.21,9,0.03,158,0.47,7,0.02,58,0.17
17,Lubbock,095,HALE,Male,353,330,0.94,264,0.75,63,0.18,236,0.67,68,0.19,61,0.17,8,0.02,137,0.39,9,0.03,48,0.14
17,Lubbock,110,HOCKLEY,Female,229,216,0.94,190,0.83,23,0.10,174,0.76,22,0.10,105,0.46,1,0.00,128,0.56,8,0.03,58,0.25
17,Lubbock,110,HOCKLEY,Male,216,200,0.93,169,0.78,30,0.14,154,0.71,20,0.09,89,0.41,3,0.01,112,0.52,8,0.04,39,0.18
17,Lubbock,132,KENT,Female,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,132,KENT,Male,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,135,KING,Female,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,135,KING,Male,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,Lubbock,140,LAMB,Female,160,147,0.92,123,0.77,18,0.11,112,0.70,22,0.14,42,0.26,12,0.08,76,0.48,4,0.03,30,0.19
17,Lubbock,140,LAMB,Male,150,133,0.89,114,0.76,17,0.11,107,0.71,17,0.11,42,0.28,8,0.05,67,0.45,3,0.02,21,0.14
17,Lubbock,152,LUBBOCK,Female,1549,1438,0.93,1307,0.84,95,0.06,1188,0.77,339,0.22,468,0.30,39,0.03,846,0.55,46,0.03,334,0.22
17,Lubbock,152,LUBBOCK,Male,1751,1584,0.91,1391,0.79,164,0.09,1188,0.68,308,0.18,455,0.26,53,0.03,816,0.47,54,0.03,268,0.15
17,Lubbock,153,LYNN,Female,64,61,0.95,60,0.94,0,0.00,55,0.86,18,0.28,15,0.23,3,0.05,36,0.56,0,0.00,18,0.28
17,Lubbock,153,LYNN,Male,95,91,0.96,82,0.86,6,0.06,77,0.81,18,0.19,23,0.24,1,0.01,42,0.44,0,0.00,15,0.16
17,Lubbock,173,MOTLEY,Female,12,11,0.92,10,0.83,1,0.08,11,0.92,2,0.17,4,0.33,1,0.08,7,0.58,0,0.00,2,0.17
17,Lubbock,173,MOTLEY,Male,13,13,1.00,13,1.00,0,0.00,12,0.92,1,0.08,3,0.23,1,0.08,5,0.39,0,0.00,1,0.08
17,Lubbock,223,TERRY,Female,116,110,0.95,88,0.76,17,0.15,82,0.71,23,0.20,31,0.27,2,0.02,56,0.48,3,0.03,22,0.19
17,Lubbock,223,TERRY,Male,147,135,0.92,106,0.72,24,0.16,109,0.74,22,0.15,44,0.30,2,0.01,68,0.46,3,0.02,18,0.12
17,Lubbock,251,YOAKUM,Female,86,81,0.94,76,0.88,1,0.01,73,0.85,22,0.26,26,0.30,2,0.02,50,0.58,2,0.02,24,0.28
17,Lubbock,251,YOAKUM,Male,96,92,0.96,79,0.82,9,0.09,76,0.79,15,0.16,28,0.29,4,0.04,47,0.49,0,0.00,14,0.15
18,Midland,002,ANDREWS,Female,141,132,0.94,126,0.89,2,0.01,114,0.81,24,0.17,47,0.33,4,0.03,75,0.53,4,0.03,21,0.15
18,Midland,002,ANDREWS,Male,156,148,0.95,145,0.93,2,0.01,115,0.74,17,0.11,57,0.37,3,0.02,77,0.49,2,0.01,20,0.13
18,Midland,022,BREWSTER,Female,67,61,0.91,53,0.79,7,0.10,48,0.72,31,0.46,9,0.13,1,0.01,41,0.61,6,0.09,16,0.24
18,Midland,022,BREWSTER,Male,80,73,0.91,58,0.73,7,0.09,50,0.63,24,0.30,9,0.11,3,0.04,36,0.45,3,0.04,10,0.13
18,Midland,052,CRANE,Female,40,34,0.85,34,0.85,1,0.03,30,0.75,7,0.18,16,0.40,0,0.00,23,0.58,0,0.00,11,0.28
18,Midland,052,CRANE,Male,63,63,1.00,60,0.95,1,0.02,47,0.75,13,0.21,22,0.35,0,0.00,35,0.56,1,0.02,15,0.24
18,Midland,055,CULBERSON,Female,25,23,0.92,24,0.96,1,0.04,25,1.00,11,0.44,7,0.28,0,0.00,18,0.72,0,0.00,5,0.20
18,Midland,055,CULBERSON,Male,31,27,0.87,21,0.68,6,0.19,23,0.74,8,0.26,2,0.06,0,0.00,10,0.32,0,0.00,3,0.10
18,Midland,068,ECTOR,Female,1079,976,0.91,899,0.83,72,0.07,748,0.69,163,0.15,366,0.34,13,0.01,542,0.50,35,0.03,167,0.16
18,Midland,068,ECTOR,Male,1170,1040,0.89,875,0.75,139,0.12,660,0.56,134,0.12,344,0.29,15,0.01,493,0.42,56,0.05,125,0.11
18,Midland,087,GLASSCOCK,Female,23,23,1.00,22,0.96,0,0.00,21,0.91,2,0.09,12,0.52,0,0.00,14,0.61,0,0.00,6,0.26
18,Midland,087,GLASSCOCK,Male,16,16,1.00,15,0.94,0,0.00,15,0.94,5,0.31,5,0.31,0,0.00,10,0.63,0,0.00,8,0.50
18,Midland,114,HOWARD,Female,241,214,0.89,171,0.71,29,0.12,152,0.63,28,0.12,104,0.43,4,0.02,136,0.56,17,0.07,59,0.25
18,Midland,114,HOWARD,Male,264,230,0.87,185,0.70,34,0.13,168,0.64,23,0.09,112,0.42,1,0.00,136,0.52,8,0.03,49,0.19
18,Midland,122,JEFF DAVIS,Female,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
18,Midland,122,JEFF DAVIS,Male,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
18,Midland,156,MARTIN,Female,44,38,0.86,32,0.73,4,0.09,27,0.61,6,0.14,10,0.23,0,0.00,16,0.36,1,0.02,8,0.18
18,Midland,156,MARTIN,Male,47,42,0.89,41,0.87,1,0.02,39,0.83,2,0.04,26,0.55,1,0.02,29,0.62,1,0.02,12,0.26
18,Midland,165,MIDLAND,Female,991,888,0.90,745,0.75,130,0.13,681,0.69,87,0.09,150,0.15,41,0.04,278,0.28,24,0.02,124,0.13
18,Midland,165,MIDLAND,Male,1046,940,0.90,724,0.69,181,0.17,636,0.61,84,0.08,137,0.13,24,0.02,245,0.23,35,0.03,86,0.08
18,Midland,186,PECOS,Female,124,117,0.94,106,0.86,14,0.11,102,0.82,34,0.27,30,0.24,0,0.00,64,0.52,6,0.05,28,0.23
18,Midland,186,PECOS,Male,128,121,0.95,90,0.70,28,0.22,94,0.73,18,0.14,28,0.22,4,0.03,50,0.39,3,0.02,16,0.13
18,Midland,189,PRESIDIO,Female,70,68,0.97,61,0.87,4,0.06,54,0.77,19,0.27,16,0.23,1,0.01,36,0.51,2,0.03,13,0.19
18,Midland,189,PRESIDIO,Male,69,63,0.91,60,0.87,3,0.04,53,0.77,20,0.29,15,0.22,1,0.01,36,0.52,3,0.04,7,0.10
18,Midland,192,REAGAN,Female,41,39,0.95,36,0.88,4,0.10,33,0.81,10,0.24,7,0.17,0,0.00,17,0.42,0,0.00,10,0.24
18,Midland,192,REAGAN,Male,40,39,0.98,36,0.90,1,0.03,31,0.78,9,0.23,3,0.08,0,0.00,12,0.30,0,0.00,5,0.13
18,Midland,195,REEVES,Female,149,138,0.93,123,0.83,18,0.12,114,0.77,22,0.15,58,0.39,1,0.01,81,0.54,7,0.05,16,0.11
18,Midland,195,REEVES,Male,138,127,0.92,96,0.70,25,0.18,92,0.67,7,0.05,45,0.33,1,0.01,53,0.38,3,0.02,7,0.05
18,Midland,222,TERRELL,Female,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
18,Midland,222,TERRELL,Male,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
18,Midland,231,UPTON,Female,46,41,0.89,39,0.85,2,0.04,36,0.78,8,0.17,11,0.24,1,0.02,20,0.44,1,0.02,9,0.20
18,Midland,231,UPTON,Male,42,41,0.98,41,0.98,0,0.00,34,0.81,8,0.19,12,0.29,0,0.00,20,0.48,0,0.00,9,0.21
18,Midland,238,WARD,Female,104,93,0.89,80,0.77,15,0.14,74,0.71,29,0.28,28,0.27,2,0.02,59,0.57,4,0.04,22,0.21
18,Midland,238,WARD,Male,98,92,0.94,82,0.84,8,0.08,74,0.76,17,0.17,31,0.32,1,0.01,49,0.50,2,0.02,19,0.19
18,Midland,248,WINKLER,Female,70,65,0.93,61,0.87,3,0.04,55,0.79,11,0.16,23,0.33,3,0.04,37,0.53,1,0.01,15,0.21
18,Midland,248,WINKLER,Male,79,74,0.94,60,0.76,12,0.15,60,0.76,5,0.06,31,0.39,1,0.01,37,0.47,2,0.03,8,0.10
19,El Paso,999,El Paso&Hudsp,Female,5585,4905,0.88,4034,0.72,788,0.14,3897,0.70,1172,0.21,1714,0.31,275,0.05,3161,0.57,272,0.05,877,0.16
19,El Paso,999,El Paso&Hudsp,Male,5945,5191,0.87,3990,0.67,1134,0.19,3690,0.62,1019,0.17,1515,0.26,290,0.05,2824,0.48,340,0.06,543,0.09
20,San Antonio,007,ATASCOSA,Female,270,256,0.95,227,0.84,22,0.08,211,0.78,46,0.17,91,0.34,5,0.02,142,0.53,4,0.01,57,0.21
20,San Antonio,007,ATASCOSA,Male,312,298,0.96,244,0.78,46,0.15,237,0.76,42,0.14,74,0.24,3,0.01,119,0.38,3,0.01,43,0.14
20,San Antonio,010,BANDERA,Female,122,110,0.90,102,0.84,9,0.07,88,0.72,36,0.30,34,0.28,5,0.04,75,0.62,7,0.06,31,0.25
20,San Antonio,010,BANDERA,Male,108,95,0.88,78,0.72,10,0.09,67,0.62,21,0.19,22,0.20,3,0.03,46,0.43,9,0.08,16,0.15
20,San Antonio,015,BEXAR,Female,9374,8271,0.88,6702,0.72,1418,0.15,6424,0.69,1758,0.19,3266,0.35,241,0.03,5265,0.56,495,0.05,1640,0.18
20,San Antonio,015,BEXAR,Male,10129,8779,0.87,6712,0.66,2019,0.20,6192,0.61,1520,0.15,2866,0.28,228,0.02,4614,0.46,524,0.05,1083,0.11
20,San Antonio,064,DIMMIT,Female,98,86,0.88,69,0.70,21,0.21,67,0.68,12,0.12,45,0.46,1,0.01,58,0.59,4,0.04,22,0.22
20,San Antonio,064,DIMMIT,Male,111,100,0.90,82,0.74,19,0.17,74,0.67,15,0.14,29,0.26,1,0.01,45,0.41,3,0.03,12,0.11
20,San Antonio,082,FRIO,Female,117,106,0.91,94,0.80,6,0.05,78,0.67,13,0.11,28,0.24,1,0.01,42,0.36,5,0.04,14,0.12
20,San Antonio,082,FRIO,Male,132,116,0.88,94,0.71,14,0.11,75,0.57,13,0.10,28,0.21,4,0.03,45,0.34,3,0.02,8,0.06
20,San Antonio,130,KENDALL,Female,180,168,0.93,152,0.84,11,0.06,144,0.80,83,0.46,35,0.19,8,0.04,126,0.70,5,0.03,74,0.41
20,San Antonio,130,KENDALL,Male,177,166,0.94,140,0.79,22,0.12,143,0.81,70,0.40,45,0.25,7,0.04,122,0.69,10,0.06,44,0.25
20,San Antonio,133,KERR,Female,262,234,0.89,208,0.79,27,0.10,176,0.67,81,0.31,33,0.13,5,0.02,119,0.45,10,0.04,60,0.23
20,San Antonio,133,KERR,Male,335,287,0.86,246,0.73,43,0.13,205,0.61,85,0.25,38,0.11,5,0.01,128,0.38,10,0.03,48,0.14
20,San Antonio,136,KINNEY,Female,22,21,0.96,18,0.82,1,0.05,16,0.73,4,0.18,6,0.27,1,0.05,11,0.50,0,0.00,1,0.05
20,San Antonio,136,KINNEY,Male,29,29,1.00,27,0.93,1,0.03,25,0.86,3,0.10,4,0.14,0,0.00,7,0.24,0,0.00,5,0.17
20,San Antonio,142,LA SALLE,Female,56,43,0.77,39,0.70,7,0.13,42,0.75,13,0.23,13,0.23,0,0.00,26,0.46,0,0.00,8,0.14
20,San Antonio,142,LA SALLE,Male,46,40,0.87,34,0.74,3,0.07,36,0.78,7,0.15,12,0.26,1,0.02,20,0.44,0,0.00,6,0.13
20,San Antonio,159,MAVERICK,Female,414,387,0.94,321,0.78,56,0.14,285,0.69,69,0.17,179,0.43,5,0.01,253,0.61,21,0.05,110,0.27
20,San Antonio,159,MAVERICK,Male,484,422,0.87,295,0.61,122,0.25,256,0.53,49,0.10,164,0.34,4,0.01,217,0.45,36,0.07,74,0.15
20,San Antonio,163,MEDINA,Female,316,274,0.87,254,0.80,24,0.08,251,0.79,76,0.24,104,0.33,4,0.01,184,0.58,8,0.03,74,0.23
20,San Antonio,163,MEDINA,Male,338,296,0.88,257,0.76,41,0.12,240,0.71,58,0.17,80,0.24,9,0.03,147,0.44,5,0.01,49,0.15
20,San Antonio,193,REAL,Female,11,10,0.91,9,0.82,0,0.00,6,0.55,1,0.09,4,0.36,0,0.00,5,0.46,0,0.00,2,0.18
