CAMPUS,CAMPNAME,DISTRICT,DISTNAME,COUNTY,CNTYNAME,REGION,REGNNAME,C_RATING,CD1G,CD2G,CD2AG,CD2BG,CD3G,CPETALLC,CPE0312C,GRDTYPE,GRDSPAN,CPETECOP,CFLDAEP,CFLJJ,CFLPAIRD,CFLALTED,CFLRTF,PAIRCAMP,CFLPAIRO,CFLPAIR,CD1A,CD1AS,CD1B,CD1BS,CD1C,CD1CS,CD2A,CD2AS,CD2BS,CD2B,CD3,CD3S,CD1S,CD2S,CDALLS,CPETECHC,CPETPTEC,CPEMALLC,CPEMALLT,CPEMALLP,CPETECOC,CPETSPEC,GRDLOW,GRDHIGH,CPETLEPC,CPETLEPP,CPETSPEP,CPETECHP,CPETPTEP,CPE0312P,CFLCHART,CFLEEK,CFLNEWCAMP,CFLAEC,PAIRNAME,CFLAEATYPE,LAS_SCORE,LAS_WEIGHT
"246904045","GEORGE WAGNER MIDDLE","246904","GEORGETOWN ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","C","D","C","C","F","C",837,837,"M","06 - 08",43.6,"N","N","N","N","N"," ","N","N",36,67,,,,,63,73,55,,50,76,67,73,74,0,0,98,1034,9.5,365,163,"06","08",188,22.5,19.5,0,0,100,"N","N","N","N"," "," ",,
"246904101","ANNIE PURL EL","246904","GEORGETOWN ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","D","F","D","D","F","D",690,338,"E","EE - 05",72,"N","N","N","N","N"," ","N","N",26,52,,,,,59,65,52,,31,69,52,65,66,0,0,59,472,12.5,497,213,"EE","05",299,43.3,30.9,0,0,49,"N","N","N","N"," "," ",,
"246904102","CARVER EL","246904","GEORGETOWN ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","C","C","B","B","F","C",709,380,"E","EE - 05",42.6,"N","N","N","N","N"," ","N","N",43,72,,,,,72,81,58,,45,74,72,81,79,0,0,92,604,15.2,302,158,"EE","05",103,14.5,22.3,0,0,53.6,"N","N","N","N"," "," ",,
"246904103","FROST EL","246904","GEORGETOWN ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","D","F","D","D","F","D",289,153,"E","PK - 05",61.6,"N","N","N","N","N"," ","N","N",33,58,,,,,57,62,56,,24,65,58,62,63,0,0,47,271,17.3,178,86,"PK","05",12,4.2,29.8,0,0,52.9,"N","N","N","N"," "," ",,
"246904104","PAT COOPER EL","246904","GEORGETOWN ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","C","F","C","C","F","C",628,312,"E","EE - 05",66.9,"N","N","N","N","N"," ","N","N",32,57,,,,,64,71,56,,46,75,57,71,72,0,0,127,592,21.5,420,108,"EE","05",191,30.4,17.2,0,0,49.7,"N","N","N","N"," "," ",,
"246904105","WOLF RANCH EL","246904","GEORGETOWN ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","B","C","B","B","F","B",862,385,"E","EE - 05",22.4,"N","N","N","N","N"," ","N","N",50,77,,,,,73,82,57,,63,82,77,82,82,0,0,120,790,15.2,193,125,"EE","05",137,15.9,14.5,0,0,44.7,"N","N","N","N"," "," ",,
"246904106","RAYE MCCOY EL","246904","GEORGETOWN ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","C","C","C","C","F","C",483,258,"E","EE - 05",23.4,"N","N","N","N","N"," ","N","N",49,77,,,,,66,74,57,,41,73,77,74,76,0,0,28,431,6.5,113,143,"EE","05",18,3.7,29.6,0,0,53.4,"N","N","N","N"," "," ",,
"246904107","VILLAGE EL","246904","GEORGETOWN ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","B","C","B","B","D","C",485,238,"E","PK - 05",42.7,"N","N","N","N","N"," ","N","N",47,75,,,,,77,87,65,,53,77,75,87,84,0,0,28,370,7.6,207,100,"PK","05",175,36.1,20.6,0,0,49.1,"N","N","N","N"," "," ",,
"246904109","JO ANN FORD EL","246904","GEORGETOWN ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","A","A","A","A","C","A",502,283,"E","KG - 05",14.7,"N","N","N","N","N"," ","N","N",65,91,,,,,82,91,74,,74,90,91,91,91,0,0,47,512,9.2,74,99,"KG","05",21,4.2,19.7,0,0,56.4,"N","N","N","N"," "," ",,
"246904110","JAMES E MITCHELL EL","246904","GEORGETOWN ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","D","D","D","D","F","C",682,374,"E","PK - 05",42.2,"N","N","N","N","N"," ","N","N",35,60,,,,,59,65,53,,34,70,60,65,67,0,0,72,634,11.4,288,155,"PK","05",78,11.4,22.7,0,0,54.8,"N","N","N","N"," "," ",,
"246904111","WILLIAMS EL","246904","GEORGETOWN ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","F","F","F","F","F","D",726,289,"E","EE - 05",61.6,"N","N","N","N","N"," ","N","N",29,55,,,,,48,55,53,,27,67,55,55,59,0,0,100,635,15.7,447,148,"EE","05",336,46.3,20.4,0,0,39.8,"N","N","N","N"," "," ",,
"246904112","SAN GABRIEL EL","246904","GEORGETOWN ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","B","B","C","C","F","C",321,134,"E","EE - 05",14,"N","N","N","N","N"," ","N","N",56,85,,,,,66,74,58,,43,73,85,74,81,0,0,,,,45,53,"EE","05",29,9,16.5,0,0,41.7,"N","N","Y","N"," "," ",,
"246904197","S T E P - J J A E P","246904","GEORGETOWN ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",2,2,"M","07 - 09",50,"N","Y","N","N","N"," ","N","N",,,,,,,,,,,,,,,,0,0,40,40,100,1,1,"07","09",1,50,50,0,0,100,"N","N","N","N"," "," ",,
"246904199","S T E P - DETENTION","246904","GEORGETOWN ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",4,4,"S","09 - 11",0,"N","N","N","Y","Y"," ","N","N",,,,,,,,,,,,,,,,0,0,46,46,100,0,3,"09","11",2,50,75,0,0,100,"N","N","N","N"," ","RESIDENTIAL FACILITY",,
"246904204","S T E P - C O R E","246904","GEORGETOWN ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",4,4,"S","10 - 12",0,"N","N","N","Y","Y"," ","N","N",,,,,,,,,,,,,,,,0,0,5,6,83.3,0,2,"10","12",0,0,50,0,0,100,"N","N","N","N"," ","RESIDENTIAL FACILITY",,
"246905001","GRANGER SCHOOL","246905","GRANGER ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","D","C","D","F","D","F",579,441,"B","PK - 12",51.5,"N","N","N","N","N"," ","N","N",39,67,56,64,100,100,58,58,65,,32,56,72,65,67,0,0,48,526,9.1,298,94,"PK","12",99,17.1,16.2,0,0,76.2,"N","N","N","N"," "," ",,
"246906001","HUTTO H S","246906","HUTTO ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","C","C","C","D","C","F",2308,2308,"S","09 - 12",37.5,"N","N","N","N","N"," ","N","N",44,72,78,80,96.3,80,62,60,73,,32,56,77,73,71,0,0,293,2280,12.9,865,320,"09","12",359,15.6,13.9,0,0,100,"N","N","N","N"," "," ",,
"246906003","STEP --DETENTION","246906","HUTTO ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",2,2,"S","10 - 11",50,"Y","N","N","N","N"," ","N","N",,,,,,,,,,,,,,,,0,0,16,16,100,1,1,"10","11",0,0,50,0,0,100,"N","N","N","N"," "," ",,
"246906004","HUTTO NINTH GRADE CENTER","246906","HUTTO ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","B","B","B","C","B","A",807,807,"S","09 - 09",41.4,"N","N","N","N","N"," ","N","N",56,85,,,95,75,72,77,83,,76,91,85,83,87,0,0,96,818,11.7,334,106,"09","09",116,14.4,13.1,0,0,100,"N","N","N","N"," "," ",,
"246906005","STEP - CORE","246906","HUTTO ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",1,1,"S","12 - 12",100,"N","Y","N","N","Y"," ","N","N",,,,,,,,,,,,,,,,0,0,2,2,100,1,1,"12","12",0,0,100,0,0,100,"N","N","Y","N"," "," ",,
"246906006","HUTTO VIRTUAL ACADEMY","246906","HUTTO ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","C","C","D","F","D","Not Rated",40,40,"S","07 - 12",25,"N","N","N","N","N"," ","N","N",50,77,,,100,100,46,52,62,,,,77,62,77,0,0,12,34,35.3,10,5,"07","12",1,2.5,12.5,0,0,100,"N","N","N","N"," "," ",,
"246906041","HUTTO MIDDLE","246906","HUTTO ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","B","B","B","B","C","A",744,744,"M","06 - 08",41.5,"N","N","N","N","N"," ","N","N",51,82,,,,,72,83,77,,75,91,82,83,85,0,0,176,1343,13.1,309,136,"06","08",96,12.9,18.3,0,0,100,"N","N","N","N"," "," ",,
"246906042","FARLEY MIDDLE","246906","HUTTO ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","C","C","D","D","F","C",673,673,"M","06 - 08",42.3,"N","N","N","N","N"," ","N","N",42,74,,,,,60,69,59,,36,71,74,69,73,0,0,119,1056,11.3,285,122,"06","08",80,11.9,18.1,0,0,100,"N","N","N","N"," "," ",,
"246906043","GUS ALMQUIST","246906","HUTTO ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","C","C","C","C","D","C",950,950,"M","06 - 08",40,"N","N","N","N","N"," ","N","N",46,77,,,,,65,76,63,,39,72,77,76,76,0,0,,,,380,180,"06","08",162,17.1,18.9,0,0,100,"N","N","Y","N"," "," ",,
"246906101","HUTTO EL","246906","HUTTO ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","B","C","B","B","D","B",819,404,"E","EE - 05",34.8,"N","N","N","N","N"," ","N","N",49,77,,,,,76,86,62,,64,83,77,86,85,0,0,75,699,10.7,285,118,"EE","05",85,10.4,14.4,0,0,49.3,"N","N","N","N"," "," ",,
"246906103","COTTONWOOD CREEK EL","246906","HUTTO ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","C","C","C","C","F","C",923,399,"E","EE - 05",47,"N","N","N","N","N"," ","N","N",41,70,,,,,63,70,58,,51,76,70,70,72,0,0,108,698,15.5,434,177,"EE","05",265,28.7,19.2,0,0,43.2,"N","N","N","N"," "," ",,
"246906104","RAY EL","246906","HUTTO ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","C","C","C","D","C","C",791,387,"E","PK - 05",54,"N","N","N","N","N"," ","N","N",45,73,,,,,61,68,70,,51,76,73,70,74,0,0,107,614,17.4,427,108,"PK","05",248,31.4,13.7,0,0,48.9,"N","N","N","N"," "," ",,
"246906106","VETERANS HILL EL","246906","HUTTO ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","B","C","B","B","C","B",706,333,"E","PK - 05",43.5,"N","N","N","N","N"," ","N","N",50,77,,,,,75,85,72,,73,89,77,85,86,0,0,82,557,14.7,307,136,"PK","05",283,40.1,19.3,0,0,47.2,"N","N","N","N"," "," ",,
"246906107","HOWARD NORMAN EL","246906","HUTTO ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","C","C","C","C","D","B",553,262,"E","EE - 05",40.7,"N","N","N","N","N"," ","N","N",47,75,,,,,67,75,63,,61,81,75,75,77,0,0,40,466,8.6,225,124,"EE","05",56,10.1,22.4,0,0,47.4,"N","N","N","N"," "," ",,
"246906108","BENJAMIN DOC KERLEY EL","246906","HUTTO ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","C","C","C","C","D","C",805,381,"E","EE - 05",39.4,"N","N","N","N","N"," ","N","N",49,77,,,,,68,76,67,,48,75,77,76,76,0,0,87,667,13,317,155,"EE","05",139,17.3,19.3,0,0,47.3,"N","N","N","N"," "," ",,
"246906121","NADINE JOHNSON EL","246906","HUTTO ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","C","C","C","C","F","C",545,265,"E","EE - 05",38.7,"N","N","N","N","N"," ","N","N",46,74,,,,,70,79,59,,55,78,74,79,79,0,0,52,467,11.1,211,113,"EE","05",45,8.3,20.7,0,0,48.6,"N","N","N","N"," "," ",,
"246907001","JARRELL H S","246907","JARRELL ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","C","C","C","F","C","D",1099,1099,"S","09 - 12",58.1,"N","N","N","N","N"," ","N","N",40,69,77,79,97.4,85,60,59,76,,44,66,76,76,73,0,0,148,1029,14.4,639,191,"09","12",273,24.8,17.4,0,0,100,"N","N","N","N"," "," ",,
"246907002","S T E P - J J A E P","246907","JARRELL ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",2,2,"S","09 - 10",50,"N","Y","N","N","N"," ","N","N",,,,,,,,,,,,,,,,0,0,6,6,100,1,0,"09","10",0,0,0,0,0,100,"N","N","N","N"," "," ",,
"246907004","S T E P - DETENTION","246907","JARRELL ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",2,2,"S","10 - 10",100,"N","N","N","N","N"," ","N","N",,,,,,,,,,,,,,,,0,0,8,8,100,2,0,"10","10",0,0,0,0,0,100,"N","N","Y","N"," "," ",,
"246907041","JARRELL MIDDLE","246907","JARRELL ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","D","D","D","D","D","D",899,899,"M","06 - 08",62.8,"N","N","N","N","N"," ","N","N",35,65,,,,,57,64,60,,31,68,65,64,66,0,0,160,925,17.3,565,187,"06","08",246,27.4,20.8,0,0,100,"N","N","N","N"," "," ",,
"246907101","JARRELL EL","246907","JARRELL ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","C","D","C","C","D","C",716,306,"E","EE - 05",64.1,"N","N","N","N","N"," ","N","N",39,67,,,,,67,75,63,,49,76,67,75,75,0,0,73,533,13.7,459,129,"EE","05",197,27.5,18,0,0,42.7,"N","N","N","N"," "," ",,
"246907102","IGO EL","246907","JARRELL ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","D","F","D","D","F","D",641,304,"E","EE - 05",63.8,"N","N","N","N","N"," ","N","N",31,56,,,,,61,68,54,,26,66,56,68,67,0,0,76,467,16.3,409,136,"EE","05",174,27.1,21.2,0,0,47.4,"N","N","N","N"," "," ",,
"246907103","DOUBLE CREEK EL","246907","JARRELL ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","B","F","B","B","F","B",777,351,"E","EE - 05",69.5,"N","N","N","N","N"," ","N","N",34,59,,,,,72,81,58,,61,81,59,81,81,0,0,122,597,20.4,540,136,"EE","05",243,31.3,17.5,0,0,45.2,"N","N","N","N"," "," ",,
"246908001","LIBERTY HILL H S","246908","LIBERTY HILL ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","B","B","C","C","C","B",2151,2151,"S","09 - 12",18.9,"N","N","N","N","N"," ","N","N",57,86,78,80,99.8,95,68,70,72,,71,87,85,72,86,0,0,280,2346,11.9,407,297,"09","12",142,6.6,13.8,0,0,100,"N","N","N","N"," "," ",,
"246908041","LIBERTY HILL MIDDLE","246908","LIBERTY HILL ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","B","B","C","C","F","A",1050,1050,"M","06 - 08",22.4,"N","N","N","N","N"," ","N","N",53,84,,,,,67,79,58,,71,90,84,79,86,0,0,83,1035,8,235,207,"06","08",50,4.8,19.7,0,0,100,"N","N","N","N"," "," ",,
"246908042","SANTA RITA MIDDLE","246908","LIBERTY HILL ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","B","B","B","B","F","C",1230,1230,"M","06 - 08",15.4,"N","N","N","N","N"," ","N","N",56,86,,,,,68,80,58,,47,75,86,80,83,0,0,111,1101,10.1,189,197,"06","08",76,6.2,16,0,0,100,"N","N","N","N"," "," ",,
"246908043","LEGACY RANCH H S","246908","LIBERTY HILL ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","B","A","B","B","C","C",315,315,"S","09 - 09",12.7,"N","N","N","N","N"," ","N","N",63,91,,,,,74,80,70,,55,75,91,80,86,0,0,,,,40,42,"09","09",13,4.1,13.3,0,0,100,"N","N","Y","N"," "," ",,
"246908101","LIBERTY HILL EL","246908","LIBERTY HILL ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","B","C","B","B","D","B",734,387,"E","EE - 05",29.8,"N","N","N","N","N"," ","N","N",51,78,,,,,77,87,60,,66,84,78,87,86,0,0,63,631,10,219,172,"EE","05",122,16.6,23.4,0,0,52.7,"N","N","N","N"," "," ",,
"246908102","LOUINE NOBLE EL","246908","LIBERTY HILL ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","B","B","B","B","D","C",736,333,"E","EE - 05",28.4,"N","N","N","N","N"," ","N","N",54,82,,,,,71,80,67,,49,76,82,80,80,0,0,75,550,13.6,209,145,"EE","05",67,9.1,19.7,0,0,45.2,"N","N","N","N"," "," ",,
"246908103","BILL BURDEN EL","246908","LIBERTY HILL ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","B","B","B","B","D","B",763,418,"E","KG - 05",21.8,"N","N","N","N","N"," ","N","N",58,88,,,,,75,85,69,,60,80,88,85,86,0,0,71,696,10.2,166,138,"KG","05",65,8.5,18.1,0,0,54.8,"N","N","N","N"," "," ",,
"246908104","RANCHO SIENNA EL","246908","LIBERTY HILL ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","A","A","A","A","D","B",768,402,"E","KG - 05",7.6,"N","N","N","N","N"," ","N","N",65,91,,,,,80,90,66,,70,87,91,90,90,0,0,57,652,8.7,58,124,"KG","05",65,8.5,16.1,0,0,52.3,"N","N","N","N"," "," ",,
"246908105","SANTA RITA EL","246908","LIBERTY HILL ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","B","A","B","B","D","B",740,327,"E","EE - 05",13.2,"N","N","N","N","N"," ","N","N",60,90,,,,,78,88,62,,70,87,90,88,89,0,0,53,822,6.4,98,127,"EE","05",95,12.8,17.2,0,0,44.2,"N","N","N","N"," "," ",,
"246908106","TIERRA ROSA EL","246908","LIBERTY HILL ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","B","B","B","B","F","B",714,329,"E","KG - 05",12,"N","N","N","N","N"," ","N","N",57,86,,,,,73,82,58,,62,81,86,82,85,0,0,,,,86,127,"KG","05",107,15,17.8,0,0,46.1,"N","N","Y","N"," "," ",,
"246908109","BAR W EL","246908","LIBERTY HILL ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","A","A","A","A","D","A",611,258,"E","EE - 05",7.4,"N","N","N","N","N"," ","N","N",65,91,,,,,85,93,66,,78,92,91,93,93,0,0,142,559,25.4,45,81,"EE","05",187,30.6,13.3,0,0,42.2,"N","N","N","N"," "," ",,
"246909001","ROUND ROCK H S","246909","ROUND ROCK ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","A","A","B","C","B","A",3812,3812,"S","09 - 12",13.3,"N","N","N","N","N"," ","N","N",72,93,96,97,99.9,95,72,77,89,,85,94,95,89,95,0,0,268,3892,6.9,508,332,"09","12",270,7.1,8.7,0,0,100,"N","N","N","N"," "," ",,
"246909002","ROUND ROCK OPPORT CTR DAEP","246909","ROUND ROCK ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",76,76,"B","06 - 12",44.7,"Y","N","N","N","N"," ","N","N",,,,,,,,,,,,,,,,0,0,535,535,100,34,15,"06","12",15,19.7,19.7,0,0,100,"N","N","N","N"," "," ",,
"246909003","WESTWOOD H S","246909","ROUND ROCK ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","A","A","A","C","A","A",2856,2856,"S","09 - 12",12.5,"N","N","N","N","N"," ","N","N",75,94,99,99,99.8,95,70,74,93,,90,96,96,93,96,0,0,230,2916,7.9,356,183,"09","12",258,9,6.4,0,0,100,"N","N","N","N"," "," ",,
"246909004","MCNEIL H S","246909","ROUND ROCK ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","A","A","B","C","B","B",2648,2648,"S","09 - 12",24.7,"N","N","N","N","N"," ","N","N",61,90,96,97,99.3,95,68,70,87,,71,87,94,87,92,0,0,426,2768,15.4,653,282,"09","12",413,15.6,10.6,0,0,100,"N","N","N","N"," "," ",,
"246909007","STONY POINT H S","246909","ROUND ROCK ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","B","B","B","D","B","B",2497,2497,"S","09 - 12",33.3,"N","N","N","N","N"," ","N","N",50,77,95,96,99.8,95,63,62,82,,73,89,88,82,88,0,0,371,2723,13.6,832,368,"09","12",309,12.4,14.7,0,0,100,"N","N","N","N"," "," ",,
"246909008","CEDAR RIDGE H S","246909","ROUND ROCK ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","B","A","B","D","B","C",2700,2700,"S","09 - 12",31.9,"N","N","N","N","N"," ","N","N",56,85,91,93,99.5,95,66,67,83,,61,79,90,83,87,0,23,424,2921,14.5,862,338,"09","12",407,15.1,12.5,0,0.9,100,"N","N","N","N"," "," ",,
"246909011","SUCCESS H S","246909","ROUND ROCK ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","C","B","B","Not Rated","B","C",221,221,"S","09 - 12",46.6,"N","N","N","Y","N"," ","N","N",33,83,38,82,89.2,70,,,80,44,25,75,80,80,79,0,0,410,488,84,103,20,"09","12",51,23.1,9,0,0,100,"N","N","N","Y"," ","DROPOUT RECOVERY SCHOOL",,
"246909015","RRISD EARLY COLLEGE H S","246909","ROUND ROCK ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","A","A","A","D","A","A",364,364,"S","09 - 12",24.5,"N","N","N","N","N"," ","N","N",73,93,100,100,100,100,66,67,96,,91,97,97,96,97,364,0,32,401,8,89,26,"09","12",21,5.8,7.1,100,0,100,"N","N","N","N"," "," ",,
"246909016","S T E P - DETENTION","246909","ROUND ROCK ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",9,9,"S","07 - 11",66.7,"N","N","N","Y","Y"," ","N","N",,,,,,,,,,,,,,,,0,0,57,57,100,6,3,"07","11",2,22.2,33.3,0,0,100,"N","N","N","N"," ","RESIDENTIAL FACILITY",,
"246909018","S T E P - C O R E","246909","ROUND ROCK ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",2,2,"S","10 - 10",50,"N","N","N","Y","Y"," ","N","N",,,,,,,,,,,,,,,,0,0,16,20,80,1,2,"10","10",0,0,100,0,0,100,"N","N","N","N"," ","RESIDENTIAL FACILITY",,
"246909041","C D FULKES MIDDLE","246909","ROUND ROCK ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","D","D","F","F","F","D",604,604,"M","06 - 08",69.9,"N","N","N","N","N"," ","N","N",32,60,,,,,51,57,59,,16,60,60,59,60,0,0,172,701,24.5,422,165,"06","08",209,34.6,27.3,0,0,100,"N","N","N","N"," "," ",,
"246909042","NOEL GRISHAM MIDDLE","246909","ROUND ROCK ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","A","A","B","B","B","A",615,615,"M","06 - 08",25.5,"N","N","N","N","N"," ","N","N",63,91,,,,,75,86,81,,73,91,91,86,91,0,0,88,669,13.2,157,91,"06","08",113,18.4,14.8,0,0,100,"N","N","N","N"," "," ",,
"246909043","CHISHOLM TRAIL MIDDLE","246909","ROUND ROCK ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","B","B","B","B","C","B",718,718,"M","06 - 08",32.7,"N","N","N","N","N"," ","N","N",56,86,,,,,71,82,77,,58,80,86,82,84,0,0,108,779,13.9,235,134,"06","08",152,21.2,18.7,0,0,100,"N","N","N","N"," "," ",,
"246909044","CANYON VISTA MIDDLE","246909","ROUND ROCK ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","A","A","A","A","B","A",1295,1295,"M","06 - 08",9.2,"N","N","N","N","N"," ","N","N",81,95,,,,,87,94,89,,82,94,95,94,95,0,0,101,1390,7.3,119,132,"06","08",151,11.7,10.2,0,0,100,"N","N","N","N"," "," ",,
"246909045","DEERPARK MIDDLE","246909","ROUND ROCK ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","C","C","C","C","D","D",916,916,"M","06 - 08",43.1,"N","N","N","N","N"," ","N","N",43,75,,,,,62,72,60,,24,64,75,72,72,0,0,198,947,20.9,395,180,"06","08",202,22.1,19.7,0,0,100,"N","N","N","N"," "," ",,
"246909046","HOPEWELL MIDDLE","246909","ROUND ROCK ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","B","B","B","B","C","B",1202,1202,"M","06 - 08",33.7,"N","N","N","N","N"," ","N","N",54,85,,,,,68,80,75,,68,88,85,80,86,0,0,138,1229,11.2,405,209,"06","08",133,11.1,17.4,0,0,100,"N","N","N","N"," "," ",,
"246909047","CEDAR VALLEY MIDDLE","246909","ROUND ROCK ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","A","A","A","A","B","A",1305,1305,"M","06 - 08",10.6,"N","N","N","N","N"," ","N","N",79,95,,,,,84,92,88,,81,93,95,92,94,0,0,91,1386,6.6,138,178,"06","08",125,9.6,13.6,0,0,100,"N","N","N","N"," "," ",,
"246909051","RIDGEVIEW MIDDLE","246909","ROUND ROCK ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","A","A","B","B","C","A",1249,1249,"M","06 - 08",17.1,"N","N","N","N","N"," ","N","N",65,91,,,,,75,86,77,,74,91,91,86,91,0,0,88,1250,7,214,203,"06","08",111,8.9,16.3,0,0,100,"N","N","N","N"," "," ",,
"246909052","JAMES GARLAND WALSH MIDDLE","246909","ROUND ROCK ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","A","A","B","B","B","A",1208,1208,"M","06 - 08",13.3,"N","N","N","N","N"," ","N","N",74,94,,,,,79,89,85,,75,91,94,89,93,0,0,66,1218,5.4,161,154,"06","08",118,9.8,12.7,0,0,100,"N","N","N","N"," "," ",,
"246909053","PFC ROBERT P HERNANDEZ MIDDLE","246909","ROUND ROCK ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","C","C","C","C","D","C",572,572,"M","06 - 08",52.1,"N","N","N","N","N"," ","N","N",42,74,,,,,64,75,69,,50,76,74,75,75,0,0,103,641,16.1,298,149,"06","08",136,23.8,26,0,0,100,"N","N","N","N"," "," ",,
"246909054","PEARSON RANCH MIDDLE","246909","ROUND ROCK ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","A","A","A","A","B","B",979,979,"M","06 - 08",18,"N","N","N","N","N"," ","N","N",74,94,,,,,82,91,88,,65,85,94,91,91,0,0,150,1021,14.7,176,99,"06","08",154,15.7,10.1,0,0,100,"N","N","N","N"," "," ",,
"246909101","CLAUDE BERKMAN EL","246909","ROUND ROCK ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","C","D","C","C","D","C",470,172,"E","EE - 05",78.9,"N","N","N","N","N"," ","N","N",38,65,,,,,67,75,69,,53,77,65,75,76,0,0,83,318,26.1,371,93,"EE","05",213,45.3,19.8,0,0,36.6,"N","N","N","N"," "," ",,
"246909102","EL DAEP","246909","ROUND ROCK ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",9,5,"E","02 - 05",66.7,"Y","N","N","N","N"," ","N","N",,,,,,,,,,,,,,,,0,0,62,62,100,6,3,"02","05",4,44.4,33.3,0,0,55.6,"N","N","N","N"," "," ",,
